!	PUNC	PUNC	!	208
charlys	NPR	NPR	charlys	7
charlys	NPR	NPR	charlis	6
charlys	NPR	NPR	charllys	1
charlys	NPR	NPR	charllis	1
charme	N	N	charme	4
charme	N	N	charm	1
charme	N	NS	charms	2
charme	N	NS	charmes	2
charmed	ADJ	ADJ	charmed	1
charnasie	NPR	NPR	charnasie	1
charneck	NPR	NPR	charneck	1
charost	NPR	NPR	charost	2
charpye	N	N	charpye	1
charrecter	N	N	charrecter	1
chart	NPR	NPR	chart	1
chart	N	NS	charts	4
chart	N	N	chart	2
charter	N	N	charter	8
charter	N	NS	charters	4
charter	NPR	NPR	charter	1
charterhouse	NPR	NPR	charterhouse	2
charterows	NPR	NPR	charterows	1
chartham	NPR	NPR	chartham	1
chartley	NPR	NPR	chartley	1
chartrehouse	NPR	NPR	chartrehouse	1
chartres	NPR	NPR	chartres	4
chartuary	N	N	chartuary	1
chartuse	NPR	NPR	chartuse	1
chary	NPR	NPR	chary	1
charybdis	NPR	NPR	charybdis	4
charyngworthe	NPR	NPR	charyngworthe	1
chase	VB	VAN	chased	2
chase	VB	VAN	schasyd	1
chase	VB	VAN	chasyd	1
chase	VB	VBN	chasid	1
chase	VB	VBN	chased	1
chase	VB	VBD	chased	1
chase	VB	VB	chase	1
chase	N	N	chase	13
chase	N	N	chaos	2
chase	N	N	chace	1
chase	NPR	NPR	chase	2
chassyng	N	N	chassyng	1
chast	ADJ	ADJ	chast	2
chaste	VB	VAN	chaste	2
chaste	VB	VB	chaste	1
chasteau	NPR	NPR	chasteau	1
chasteauvieulx	NPR	NPR	chasteauvieulx	1
chasteauvillan	NPR	NPR	chasteauvillan	1
chasteised	VAN	VAN	chasteised	1
chastel	N	N	chastel	1
chastesing	N	N	chastesing	1
chastined	VBN	VBN	chastined	1
chastise	VBP	VBP	chastise	1
chastises	VBP	VBP	chastises	1
chastize	VB	VBN	chastized	1
chastize	VB	VB	chastize	1
chastre	NPR	NPR	chastre	1
chasyng	VAG	VAG	chasyng	1
chatechised	VAN	VAN	chatechised	1
chatham	NPR	NPR	chatham	4
chathedrall	N	N	chathedrall	1
chatillon	NPR	NPR	chatillon	4
chaucelour	N	N	chaucelour	3
chaucer	NPR	NPR	chaucer	1
chaucer	NPR	NPR	chasser	1
chaucery	N	N	chaucery	1
chauge	VBI	VBI	chauge	1
chaulder	N	N	chaulder	1
chaumberleynship	N	N	chaumberleynship	1
chaunce	N	N	chaunce	30
chaunce	N	N	chance	21
chaunce	N	N	chanc	2
chaunce	N	N	chawnse	1
chaunce	N	N	chawns	1
chaunce	N	N	chavns	1
chaunce	N	N	chaunse	1
chaunce	N	N	chauns	1
chaunce	N	N	chaunc	1
chaunce	N	NS	chaunces	8
chaunce	ADV	ADV	chaunce	2
chauncellare	N	N	chauncellare	1
chauncellare	N	N	chauncellar	1
chauncellare	N	N	chauncelar	1
chaunceller	N	N	chaunceller	48
chaunceller	N	N	chaunceler	38
chaunceller	N	N	chauncelere	7
chaunceller	N	N	chanceller	5
chaunceller	N	N	chawncelere	3
chaunceller	N	N	chauncellere	3
chaunceller	N	N	chancelere	3
chaunceller	N	N	chanselere	2
chaunceller	N	N	chanceler	2
chaunceller	N	N	chaunseller	1
chaunceller	N	N	chaunselere	1
chaunceller	NPR	NPR	chaunceller	1
chaunceller	NPR	NPR	chanceler	1
chauncellorship	N	N	chauncellorship	5
chauncellorship	N	N	chancelorship	2
chauncellorship	N	N	chauncelorship	1
chauncellorship	N	N	chancellorship	1
chauncere	N	N	chauncere	2
chauncere	N	N	chaunsere	1
chauncere	N	N	chauncre	1
chauncheler	N	N	chauncheler	1
chaunchre	N	N	chaunchre	1
chaunchry	N	N	chaunchry	1
chauncing	VAG	VAG	chauncing	1
chauncler	N	N	chauncler	2
chauncler	N	N	chansler	1
chauncler	N	N	chancler	1
chaundeler	NPR	NPR	chaundeler	2
chaundos	NPR	NPR	chaundos	2
chaundos	NPR	NPR	chandos	2
chaungabyll	ADJ	ADJ	chaungabyll	1
chaungde	N	N	chaungde	1
chaungeable	ADJ	ADJ	chaungeable	2
chaunsell	N	N	chaunsell	1
chaunsell	N	N	chancell	1
chaunstre	N	N	chaunstre	1
chauntree	N	N	chauntree	1
chauntree	N	N	chauntre	1
chauntree	N	N	chaunter	1
chauntree	N	N	chantre	1
chauntrie	N	N	chauntrie	5
chauntrie	N	N	chaunterie	4
chauntrie	N	N	chauntry	2
chauntrie	N	N	chanterie	2
chauntrie	N	N	chauntery	1
chauntrie	N	N	chantry	1
chauntrie	N	NS	chaunteryes	1
chauntrie	N	NS	chaunteries	1
chauntrie	N	NS	chanteries	1
chauntrye	NPR	NPR	chauntrye	1
chauntuarye	N	N	chauntuarye	1
chawder	N	N	chawder	1
chaworth	NPR	NPR	chaworth	9
chaynge	N	N	chaynge	3
chaynge	N	N	chayng	1
chaynge	N	N	chainge	1
chaynge	N	NS	chaynges	2
chaynge	VB	VBP	cheange	1
chaynge	VB	VB	chaynge	1
chaynge	VB	VAG	shawynge	1
chaynge	VB	VAG	chafing	1
cheape	ADV	ADVR	cheaper	7
cheape	ADV	ADV	cheape	2
cheape	ADJ	ADJR	cheaper	6
cheape	ADJ	ADJ	cheape	6
cheape	ADJ	ADJ	cheap	6
cheape	ADJ	ADJ	cheppe	1
cheape	ADJ	ADJ	chepe	1
cheape	ADJ	ADJ	chep	1
cheape	ADJ	ADJ	cheep	1
cheape	ADJ	ADJS	cheapest	3
cheaply	ADV	ADV	cheaply	1
cheapside	NPR	NPR	cheapside	5
cheapside	NPR	NPR	cheepsyde	1
cheapside	NPR	NPR	cheapsyd	1
cheare	VB	VB	cheare	5
cheare	VB	VB	cheer	2
cheare	VB	VB	cheere	1
cheare	VB	VBI	cheere	3
cheare	VB	VBP	cherse	2
cheare	VB	VBP	cheers	2
cheare	VB	VBP	cheereth	1
cheare	VB	VBP	cheeres	1
cheare	VB	VBP	cheare	1
cheare	VB	VBN	cheered	2
cheare	VB	VBN	cheared	1
cheare	VB	VAN	chered	1
cheare	VB	VAN	cheered	1
cheare	VB	VAN	cheared	1
chearfull	ADJ	ADJ	chearfull	11
chearfull	ADJ	ADJ	cheerfull	2
chearfull	ADJ	ADJ	cheerful	2
chearfull	ADJ	ADJ	cherful	1
chearfull	ADJ	ADJ	cheearfull	1
chearfullnes	N	N	chearfullnes	4
chearfullnes	N	N	chearfullnesse	3
chearfullnes	N	N	cherfullnes	2
chearfullnes	N	N	cheerfullness	2
chearfullnes	N	N	chearfullness	2
chearly	ADV	ADV	chearly	1
check	VB	VB	check	3
check	VB	VB	cheke	1
check	VB	VBD	checked	2
check	VB	VBD	checkd	1
check	VB	VBP	chekes	1
check	VB	VBP	cheke	1
check	VB	VBN	cheked	1
check	VB	VAN	checked	1
checking	VAG	VAG	checking	1
checquer	N	N	checquer	1
checquerchambercase	N	N	checquerchambercase	1
chedren	NS	NS	chedren	1
cheefehalfe	N	N	cheefehalfe	1
cheeke	NPR	NPR	cheeke	4
cheeke	NPR	NPR	cheke	2
cheeke	NPR	NPR	cheek	2
cheerefull	ADJ	ADJ	cheerefull	5
cheerefull	ADJ	ADJ	cherefull	3
cheerefull	ADJ	ADJ	chearefull	1
cheerefully	ADV	ADV	cheerefully	5
cheerefully	ADV	ADV	cherefully	2
cheerefully	ADV	ADV	chearefully	1
cheerfuller	ADVR	ADVR	cheerfuller	1
cheerfully	ADV	ADV	cheerfully	9
cheerfully	ADV	ADV	chearfully	9
cheerfully	ADV	ADV	cherfully	4
cheerly	ADJ	ADJ	cheerly	7
cheerly	ADJ	ADJ	cheerely	1
cheerly	ADJ	ADJ	chearly	1
cheerycoulerd	ADJ	ADJ	cheerycoulerd	1
cheese	N	N	cheese	13
cheese	N	N	chayse	3
cheese	N	N	cheys	2
cheese	N	N	chees	2
cheese	N	N	chaysse	2
cheese	N	N	schees	1
cheese	N	N	chese	1
cheese	N	N	chays	1
cheese	N	NS	chesses	1
cheese	N	NS	cheses	1
cheese	N	NS	cheesses	1
cheese	N	NS	cheeses	1
cheese	N	NS	checes	1
chefyste	ADJS	ADJS	chefyste	1
chefyste	ADJS	ADJS	chefist	1
chefyste	ADJS	ADJS	cheefist	1
cheife	ADJ	ADJ	cheife	56
cheife	ADJ	ADJ	cheif	23
cheife	ADJ	ADJ	chefe	16
cheife	ADJ	ADJ	cheefe	15
cheife	ADJ	ADJ	cheffe	12
cheife	ADJ	ADJ	cheff	8
cheife	ADJ	ADJ	cheef	7
cheife	ADJ	ADJ	chef	5
cheife	ADJ	ADJ	cheyfe	2
cheife	ADJ	ADJ	scheffe	1
cheife	ADJ	ADJ	cheyffe	1
cheife	ADJ	ADJ	cheiff	1
cheife	ADJ	ADJ	cheeff	1
cheife	ADJ	ADJ	cheaf	1
cheife	ADJ	ADJS	cheifest	15
cheife	ADJ	ADJS	cheefest	9
cheife	ADJ	ADJS	chefest	7
cheife	ADJ	ADJS	cheeffest	1
cheife	ADJ	ADJS	cheafest	1
cheifebaron	N	N	cheifebaron	1
cheifly	ADV	ADV	cheifly	8
cheifly	ADV	ADV	cheifely	6
cheifly	ADV	ADV	chefly	5
cheifly	ADV	ADV	cheeflye	3
cheifly	ADV	ADV	cheifelye	2
cheifly	ADV	ADV	cheefly	2
cheifly	ADV	ADV	cheefely	2
cheifly	ADV	ADV	cheifflye	1
cheifly	ADV	ADV	cheifeli	1
cheifly	ADV	ADV	chefely	1
cheifly	ADV	ADV	chefelie	1
cheifly	ADV	ADV	cheeffly	1
cheifly	ADV	ADV	cheafly	1
cheifly	ADV	ADVS	cheefliest	1
chek	N	NS	cheeks	4
chek	N	NS	cheekes	1
chek	N	NS	cheecks	1
chek	N	NS	checkes	1
chek	N	N	chek	2
chek	N	N	check	2
chek	N	N	cheeke	1
cheken	N	NS	chekyns	1
cheken	N	N	cheken	1
cheker	N	N	cheker	2
cheker	N	N	chekyr	1
cheker	N	N	chekker	1
cheker	NPR	NPR	cheker	1
chekour	N	N	chekour	1
chekroll	N	N	chekroll	2
chekves	NS	NS	chekves	1
chekwetche	N	N	chekwetche	1
chekynnys	NS	NS	chekynnys	1
chelchythe	NPR	NPR	chelchythe	1
chelchythe	NPR	NPR	chelchithe	1
chelchythe	NPR	NPR	chelchith	1
chelcith	NPR	NPR	chelcith	1
chelder	NS	NS	chelder	1
cheldren	NS	NS	cheldren	13
cheldren	NS	NS	chelderen	1
cheldyn	N	N	cheldyn	1
cheleshith	NPR	NPR	cheleshith	1
chelmnsford	NPR	NPR	chelmnsford	1
chelmnysford	NPR	NPR	chelmnysford	1
chelmsford	NPR	NPR	chelmsford	3
chelsey	NPR	NPR	chelsey	4
chelsfeld	NPR	NPR	chelsfeld	1
chelsheth	NPR	NPR	chelsheth	1
chembridg	NPR	NPR	chembridg	2
chenget	VBD	VBD	chenget	1
chennill	NPR	NPR	chennill	1
chepe	NPR	NPR	chepe	2
chepe	NPR	NPR	shepey	1
chepe	NPR	NPR	shaipe	1
chepe	NPR	NPR	cheap	1
chepesyde	NPR	NPR	chepesyde	1
chepesyde	NPR	NPR	chepeside	1
chepesyde	NPR	NPR	cheapeside	1
chepyng	NPR	NPR	chepyng	3
chequer	N	N	chequer	3
chequer	N	N	chequor	1
cheques	NS	NS	cheques	1
chere	N	N	chere	68
chere	N	N	shire	62
chere	N	N	shyre	17
chere	N	N	chaire	12
chere	N	N	cher	11
chere	N	N	cheere	11
chere	N	N	shere	9
chere	N	N	schere	9
chere	N	N	scher	9
chere	N	N	shir	7
chere	N	N	shyer	4
chere	N	N	sheire	4
chere	N	N	schyre	4
chere	N	N	scheyr	4
chere	N	N	cheer	3
chere	N	N	chair	3
chere	N	N	shiere	2
chere	N	N	chier	2
chere	N	N	cheire	2
chere	N	N	sheyre	1
chere	N	N	sheer	1
chere	N	N	schyer	1
chere	N	N	schire	1
chere	N	N	scherre	1
chere	N	N	chyre	1
chere	N	N	chyr	1
chere	N	N	chirre	1
chere	N	N	chiere	1
chere	N	N	cheyr	1
chere	N	N	cheare	1
chere	N	N	chayre	1
chere	N	N	chayer	1
chere	N	NS	shires	6
chere	N	NS	shyres	4
chere	N	NS	sheires	3
chere	N	NS	sheeres	3
chere	N	NS	chayres	2
chere	N	NS	sheres	1
cherefulnes	N	N	cherefulnes	1
cherefulnes	N	N	cheerefullness	1
chereth	VBI	VBI	chereth	1
chereton	NPR	NPR	chereton	1
cherfall	ADJ	ADJ	cherfall	1
cherfullniss	N	N	cherfullniss	1
cherge	N	NS	cherggs	1
cherge	N	NS	cheerges	1
cherge	N	N	cherge	1
cherishe	VB	VAN	cherished	3
cherishe	VB	VAN	cheryshed	2
cherishe	VB	VAN	cherysshyd	1
cherishe	VB	VAN	cheryshid	1
cherishe	VB	VBP	cherish	2
cherishe	VB	VB	cherishe	2
cherishe	VB	VB	cherysshe	1
cherishe	VB	VB	cheryshe	1
cherishe	VB	VB	cherysh	1
cherishe	VB	VB	cherysche	1
cherishe	VB	VB	cherrish	1
cherishe	VB	VB	cherish	1
cherishe	VB	VB	cherisch	1
cherishe	VB	VB	cheerishe	1
cherishe	VB	VBI	cherish	1
cherishe	VB	VBD	cherysshed	1
cheritable	ADJ	ADJ	cheritable	1
chersar	N	N	chersar	1
cherubins	NS	NS	cherubins	1
cherysed	VAN	VAN	cherysed	1
cherysed	VAN	VAN	cherised	1
cheryshing	N	N	cheryshing	1
cheryshing	N	N	cherishing	1
cherysyd	ADJ	ADJ	cherysyd	1
cherytabli	ADJ	ADJ	cherytabli	1
cheryte	N	N	cheryte	4
cheryti	N	N	cheryti	1
cheryton	NPR	NPR	cheryton	1
chese	VB	VB	chese	10
chese	VB	VB	cheese	2
chese	VB	VB	chesse	1
chese	VB	VBI	cheis	1
cheseman	NPR	NPR	cheseman	2
cheseman	NPR	NPR	chesseman	1
cheshire	NPR	NPR	cheshire	4
cheshire	NPR	NPR	cheschyre	4
cheshire	NPR	NPR	cheschir	2
cheshire	NPR	NPR	chesscher	1
cheshire	NPR	NPR	cheshyre	1
cheshire	NPR	NPR	chescher	1
cheshire	NPR	NPR	chescheere	1
chest	N	N	chest	13
chest	N	N	cheste	4
chest	N	N	schest	1
chest	N	NS	chestes	1
chested	VAN	VAN	chested	1
chested	VAN	VAN	chaystyd	1
chesten	NPR	NPR	chesten	2
chester	NPR	NPR	chester	49
chester	NPR	NPR	chestre	11
chester	NPR	NPR	chestr	3
chester	NPR	NPR	schester	1
chester	NPR	NPR	chestyr	1
chester	NPR	NPR	chestere	1
chesterfeld	NPR	NPR	chesterfeld	1
chesterfeld	NPR	NPR	chesterfeild	1
cheston	NPR	NPR	cheston	1
cheswick	NPR	NPR	cheswick	6
cheswick	NPR	NPR	cheswicke	1
chesys	NS	NS	chesys	1
chesyth	VBP	VBP	chesyth	1
chetham	NPR	NPR	chetham	1
chetwin	NPR	NPR	chetwin	1
chetys	NPR	NPR	chetys	1
chevalier	NPR	NPR	chevalier	2
chevalier	N	N	chevalier	3
chevalier	N	N	cheualier	1
cheverellaseys	NS	NS	cheverellaseys	1
chevesshe	VB	VB	chevesshe	1
chevreuse	NPR	NPR	chevreuse	1
chevreux	NPR	NPR	chevreux	1
chevreux	NPR	NPR	chevereux	1
chevyot	NPR	NPR	chevyot	1
chevyshe	VB	VB	chevyshe	2
chevyshe	VB	VB	schevyshe	1
chevyshe	VB	VB	cheuysche	1
chevyshe	VB	VBN	chewisched	1
chevyshe	VB	VBN	chevysshyd	1
chevyshe	VB	VBN	chevysshed	1
chevyshe	VB	VBN	chevisched	1
chevyssans	N	N	chevyssans	1
chevysshaunce	N	N	chevysshaunce	2
chevysshaunce	N	N	chevyshaunce	1
chevysshaunce	N	N	chevyshanse	1
chewse	VB	VB	chewse	1
chewsing	VAG	VAG	chewsing	1
cheyneys	NPR	NPRS	chineses	1
cheyneys	NPR	NPR	cheyneys	1
cheynye	NPR	NPR	cheynye	1
cheynye	NPR	NPR	cheyny	1
cheynye	NPR	NPR	cheny	1
cheysaunce	N	N	cheysaunce	1
chiaus	N	N	chiaus	1
chibbon	NPR	NPR	chibbon	1
chicester	NPR	NPR	chicester	1
chichester	NPR	NPR	chichester	25
chichester	NPR	NPR	chichestre	10
chichley	NPR	NPR	chichley	1
chickin	N	NS	chickens	4
chickin	N	NS	chikeins	1
chickin	N	NS	chickins	1
chickin	N	N	chickin	1
chickin	N	N	chicken	1
chicksands	NPR	NPR	chicksands	2
chid	VBN	VBN	chid	4
chid	VBN	VBN	shed	3
chid	VBN	VBD	chid	3
chid	VBN	VBP	scheythe	1
chid	VBN	VBP	chesse	1
chid	VBN	VBP	chese	1
chid	VBN	VAN	shedd	1
chid	VBN	VAN	shed	1
chid	VBN	VAN	chid	1
chide	VB	VB	chide	23
chide	VB	VB	chyde	3
chide	VB	VB	sheadd	1
chide	VB	VB	chyd	1
chide	VB	VB	chid	1
chide	VB	VAN	chidden	4
chide	VB	VBP	chides	1
chide	VB	VBP	chide	1
chide	VB	VBI	chide	1
chiding	ADJ	ADJ	chiding	1
chief	ADJ	ADJ	chief	96
chief	ADJ	ADJ	chiefe	47
chief	ADJ	ADJ	chieff	6
chief	ADJ	ADJ	chyefe	4
chief	ADJ	ADJS	chiefest	21
chief	ADJ	ADJS	chieffest	2
chief	ADJ	ADJS	chyefest	1
chief	N	N	chief	3
chief	N	N	chieffe	2
chief	N	N	chieff	2
chief	N	N	chyeffe	1
chiefly	ADV	ADV	chiefly	27
chiefly	ADV	ADV	chieflie	4
chiefly	ADV	ADV	chiefely	3
chiefly	ADV	ADV	chieffly	1
chiefly	ADV	ADV	chiefelie	1
chieldren	NS	NS	chieldren	2
chier	ADJ	ADJ	chier	1
chif	ADJ	ADJ	chif	22
chif	ADJ	ADJ	chyff	3
chif	ADJ	ADJ	chife	3
chif	ADJ	ADJ	chyf	2
chif	ADJ	ADJ	chiffe	1
chif	ADJ	ADJS	chifest	2
chifely	ADV	ADV	chifely	4
chifely	ADV	ADV	chyfely	1
chifely	ADV	ADV	chifly	1
chifings	NPR	NPR	chifings	1
child	N	N	child	150
child	N	N	childe	63
child	N	N	chyld	47
child	N	N	chilld	36
child	N	N	chylde	14
child	N	N	schylde	3
child	N	N	chylld	3
child	N	N	schyllde	1
child	N	N	schyld	1
child	NPR	NPR	child	1
childbearing	N	N	childbearing	1
childbed	N	N	childbed	3
childbed	N	N	chyldbed	2
childbirth	N	N	childbirth	1
childebed	N	N	childebed	1
childeplayes	NS	NS	childeplayes	1
childer	NS	NS	childer	5
childer	NS	NS	chyldyr	2
childer	NS	NS	chylder	2
childer	NS	NS	childre	2
childer	NS	NS	chyldre	1
childer	NS	NS	chyldere	1
childesche	ADJ	ADJ	childesche	1
childesche	ADJ	ADJ	childeish	1
childhold	N	N	childhold	1
childing	N	N	childing	1
childish	ADJ	ADJ	childish	3
childish	ADJ	ADJ	chyldysche	1
childlike	ADJ	ADJ	childlike	1
childred	NS	NS	childred	2
childremasse	NPR	NPR	childremasse	1
childure	NS	NS	childure	1
chilederen	NS	NS	chilederen	1
chime	VB	VB	chime	2
chimeraes	NS	NS	chimeraes	2
chimicall	ADJ	ADJ	chimicall	1
chimickall	ADJ	ADJ	chimickall	1
chimists	NS	NS	chimists	2
chimists	NS	NS	chymists	1
chimney	N	N	chimney	3
chimney	N	N	chymney	1
chimney	N	NS	chimneis	1
chimny	N	N	chimny	3
chimny	N	NS	chymnyes	2
chimny	N	NS	chimnyes	1
china	NPR	NPR	china	9
chinaalmanack	N	N	chinaalmanack	1
chinapresent	N	N	chinapresent	1
chindeepe	N	N	chindeepe	1
chinna	N	N	chinna	1
chinna	N	N	china	1
chipest	ADJS	ADJS	chipest	1
chipps	N	N	chipps	1
chirch	NPR	NPR	chirch	9
chirch	NPR	NPR	chirche	8
chirch	NPR	NPR	chyrche	3
chirch	NPR	NPR	chyrch	3
chirch	NPR	NPR	cherche	2
chirch	NPR	NPR	cherch	1
chirche	N	N	chirche	43
chirche	N	N	chirch	13
chirche	N	N	chyrche	8
chirche	N	N	cherche	6
chirche	N	N	cherch	3
chirche	N	N	chyrch	2
chirche	N	NS	chirches	1
chiromanticall	ADJ	ADJ	chiromanticall	1
chirst	NPR	NPR	chirst	1
chirugeon	N	N	chirugeon	1
chirurgerie	N	N	chirurgerie	1
chirurgion	N	NS	chirurgions	2
chirurgion	N	N	chirurgion	2
chirurgion	N	N	chyrurgion	1
chisholme	NPR	NPR	chisholme	1
chissick	NPR	NPR	chissick	2
chiviot	NPR	NPR	chiviot	1
choakt	VBN	VBN	choakt	1
choakt	VBN	VAN	shocckt	1
choakt	VBN	VAN	chockt	1
choch	N	N	choch	2
chocolate	N	N	chocolate	2
chocolato	N	N	chocolato	1
choice	N	N	choice	60
choice	N	N	choise	37
choice	N	N	choyse	21
choice	N	N	choyce	17
choice	N	N	choys	6
choice	N	NS	choyses	1
choice	N	NS	choices	1
choice	ADJ	ADJS	choicest	8
choice	ADJ	ADJS	choisest	2
choice	ADJ	ADJS	choycest	1
choice	ADJ	ADJ	choice	7
choice	ADJ	ADJ	choyce	4
choice	ADJ	ADJ	choise	2
chokbone	N	N	chokbone	1
choke	VB	VBD	shooke	2
choke	VB	VB	choke	1
choke	VB	VB	choak	1
choke	VB	VAN	choked	1
choke	VB	VAN	choaked	1
chokepare	N	N	chokepare	1
chokke	NPR	NPR	chokke	1
cholerique	ADJ	ADJ	cholerique	1
cholick	N	N	cholick	3
chollerick	ADJ	ADJ	chollerick	2
chollerick	ADJ	ADJ	cholericke	1
chollocke	NPR	NPR	chollocke	1
chollors	NS	NS	chollors	1
cholmeleyes	NPR	NPR	cholmeleyes	1
cholmley	NPR	NPR	cholmley	2
chomlay	NPR	NPR	chomlay	2
chomlay	NPR	NPR	chomley	1
chomme	VBP	VBP	chomme	1
chonkle	NPR	NPR	chonkle	1
choose	VB	VAN	chosen	67
choose	VB	VAN	chosyn	6
choose	VB	VAN	chose	4
choose	VB	VAN	choosen	4
choose	VB	VAN	schosyn	2
choose	VB	VAN	chossen	1
choose	VB	VB	choose	38
choose	VB	VB	chuse	34
choose	VB	VB	chose	7
choose	VB	VB	chus	1
choose	VB	VB	chouse	1
choose	VB	VB	choos	1
choose	VB	VBN	chosen	21
choose	VB	VBN	chose	3
choose	VB	VBN	chosyn	2
choose	VB	VBN	chossyn	1
choose	VB	VBN	choosen	1
choose	VB	VBD	chose	13
choose	VB	VBD	chused	1
choose	VB	VBD	chos	1
choose	VB	VBP	chooses	2
choose	VB	VBI	shuse	1
choose	VB	VBI	chuse	1
choose	VB	VBI	chus	1
choose	VB	VBI	choose	1
choosers	NS	NS	choosers	1
choosing	VAG	VAG	choosing	5
choosing	VAG	VAG	chosing	3
choosing	VAG	VAG	chusing	1
choosing	VAG	VAG	chuseing	1
choosing	VAG	VAG	chooseing	1
chopp	VB	VB	chopp	3
chopp	VB	VAN	choppyd	1
choppt	VAN	VAN	choppt	1
choppyng	VAG	VAG	choppyng	1
choppyng	VAG	VAG	chopping	1
choppyng	N	N	choppyng	1
chorls	NPR	NPR	chorls	1
chose	ADJ	ADJ	chose	1
chosen	ADJ	ADJ	chosen	3
choses	NS	NS	choses	1
chosine	VAG	VAG	chosine	1
choumont	NPR	NPR	choumont	1
choysely	ADV	ADV	choysely	1
chozen	N	N	chozen	1
chrequi	NPR	NPR	chrequi	3
chriche	N	N	chriche	1
chrisemas	NPR	NPR	chrisemas	1
chrismas	NPR	NPR	chrismas	6
chrismus	NPR	NPR	chrismus	1
chrisostome	NPR	NPR	chrisostome	2
chrisostome	NPR	NPR	chrysostome	1
christ	NPR	NPR	christ	184
christ	NPR	NPR	christe	33
christ	NPR	NPR	chryst	6
christ	NPR	NPR	chryste	3
christall	N	N	christall	3
christall	NPR	NPR	christall	1
christall	ADJ	ADJ	christall	1
christan	ADJ	ADJ	christan	1
christans	NPRS	NPRS	christans	1
christchurch	NPR	NPR	christchurch	6
christchurch	NPR	NPR	christchurche	1
christen	VB	VB	christen	4
christen	VB	VAN	christened	4
christen	VB	VBD	christened	1
christen	ADJ	ADJ	christen	8
christen	ADJ	ADJ	chrysten	1
christen	ADJ	ADJ	chrystean	1
christende	NPR	NPR	christende	1
christendom	NPR	NPR	christendom	20
christendom	NPR	NPR	christendome	19
christendome	N	N	christendome	2
christening	N	N	christening	2
christening	N	N	christeninge	1
christenly	ADJ	ADJ	christenly	1
christenmas	NPR	NPR	christenmas	4
christenmas	NPR	NPR	christenmass	1
christian	ADJ	ADJ	christian	63
christian	NPR	NPR	christian	20
christian	NPR	NPRS	christians	15
christianisme	NPR	NPR	christianisme	1
christid	NPR	NPR	christid	1
christie	NPR	NPR	christie	14
christie	NPR	NPR	christi	9
christie	NPR	NPR	christii	1
christien	ADJ	ADJ	christien	4
christiendom	NPR	NPR	christiendom	1
christmas	NPR	NPR	christmas	108
christmas	NPR	NPR	christmass	6
christmas	NPR	NPR	christmasse	5
christmas	NPR	NPR	christmase	1
christmasgames	NS	NS	christmasgames	1
christmassing	VAG	VAG	christmassing	1
christmes	NPR	NPR	christmes	2
christmes	NPR	NPR	christmesse	1
christned	VAN	VAN	christned	9
christned	VAN	VBN	christned	1
christning	N	N	christning	3
christning	N	N	christninge	1
christning	N	N	christneing	1
christning	VAG	VAG	christning	3
christofer	NPR	NPR	christofer	30
christofer	NPR	NPR	christopher	22
christofer	NPR	NPR	christophor	8
christofer	NPR	NPR	christofore	4
christofer	NPR	NPR	christofor	4
christofer	NPR	NPR	christoffyre	1
christofer	NPR	NPR	christoffer	1
christoforus	NPR	NPR	christoforus	1
christus	NPR	NPR	christus	1
christy	NPR	NPR	christy	11
chronicle	N	N	chronicle	2
chronicle	NPR	NPR	chronicle	2
chroniclers	NS	NS	chroniclers	1
chronoligy	N	N	chronoligy	1
chronology	N	N	chronology	2
chruch	N	N	chruch	5
chruch	NPR	NPR	chruch	1
chrutmas	N	N	chrutmas	1
chrysis	N	N	chrysis	1
chuddelegh	NPR	NPR	chuddelegh	1
chues	VB	VB	chues	1
chugell	N	N	chugell	1
church	NPR	NPR	church	107
church	NPR	NPR	churche	25
church	N	N	church	205
church	N	N	churche	98
church	N	N	chorch	1
church	N	NS	churches	28
churched	VAN	VAN	churched	2
churchehill	NPR	NPR	churchehill	1
churchill	NPR	NPR	churchill	2
churchill	NPR	NPR	churchhill	1
churching	N	N	churching	1
churchman	N	N	churchman	1
churchmen	NS	NS	churchmen	1
churchwardens	NS	NS	churchwardens	5
churchyard	N	N	churchyard	7
churchyard	NPR	NPR	churchyard	1
churgeon	N	N	churgeon	1
churgions	NS	NS	churgions	1
chusinge	N	N	chusinge	1
chusinge	N	N	chusing	1
chusinge	N	N	chowsynge	1
chusinge	N	N	chosing	1
chusinge	N	N	choosing	1
chyd	N	N	chyd	1
chyff	N	N	chyff	1
chyff	N	N	chife	1
chyk	N	N	chyk	1
chyldermesse	NPR	NPR	chyldermesse	1
chyldermesse	NPR	NPR	childermesse	1
chylderne	N	NS	childern	12
chylderne	N	NS	childerne	8
chylderne	N	NS	chylderne	3
chylderne	N	NS	chyldern	2
chylderne	N	NS	shildern	1
chylderne	N	NS	chylldyrne	1
chylderne	N	N	chylderne	1
chylderyn	N	NS	children	331
chylderyn	N	NS	childeren	15
chylderyn	N	NS	chillderen	13
chylderyn	N	NS	chilldren	10
chylderyn	N	NS	chyldren	9
chylderyn	N	NS	chyldryn	3
chylderyn	N	NS	chylderyn	1
chylderyn	N	NS	chylderen	1
chylderyn	N	NS	childrene	1
chylderyn	N	NS	childrein	1
chylderyn	N	NS	childreen	1
chylderyn	N	NS	childeryn	1
chylderyn	N	N	chylderyn	1
chyldhode	N	N	chyldhode	1
chyle	N	NS	shill	1
chyle	N	N	chyle	1
chyle	N	N	chile	1
chyrcheyerde	N	N	chyrcheyerde	1
